"Gene.names","mIMCD_1","mIMCD_2","mIMCD_3","mIMCD_4"
"GM28688",0,0,0,0
"GM28489",0,0,0,0
"GM29227",0,0,0,0
"SCGB2B13-PS",0,0,0,0
"GM28514",0,0,0,0
"GM29116",0,0,0,0
"RBM6-PS2",0,0,0,0
"GM20881",0,0,0,0
"GM28978",0,0,0,0
"GM28935",0,0,0,0
"GM29491",0,0,0,0
"GM28791",0,0,0,0
"GM28448",0,0,0,0
"GM29367",0,0.56,0.25,0
"GM28071",0,0,0,0
"GM5251",0,0,0,0
"GM28491",0,0,0,0
"GM29326",0,0,0,0
"GM29248",0,0,0,0
"GM28505",0,0,0,0
"GM21838",0,0,0,0
"GM21577",0,0,0,0
"GM28911",0,0,0,0
"GM28120",0,0,0,0
"GM28472",0,0,0,0
"GM28885",0,0,0,0
"2310020H05RIK",0,0,0,0
"GM29269",0,0,0,0
"GM28572",0,0,0,0
"GM21506",0,0,0,0
"GM28089",0,0,0,0
"GM29501",0,0,0,0
"GM28578",0,0,0,0
"GM28239",0,0,0,0
"GM28616",0,0,0,0
"GM29044",0,0,0,0
"GM29226",0,0,0,0
"GM28754",0,0,0,0
"GM29557",0,0,0,0
"GM29131",0,0,0,0
"GM4208",0,0,0,0
"GM29413",0,0,0,0
"GM29186",0,0,0,0
"1700095A13RIK",0,0,0,0
"4930558N11RIK",0,0,0,0
"GM7539",0,0,0,0
"GM21198",0,0,0,0
"GM3489",0,0,0,0
"GM29657",0,0,0,0
"GM29152",0,0,0,0
"GM21825",0,0,0,0
"GM28922",0,0,0,0
"GM28405",0,0,0,0
"GM7266",0,0,0,0
"GM20866",0,0,0,0
"SCGB2B16-PS",0,0,0,0
"C530043A13RIK",0,0,0,0
"GM29550",0,0,0,0
"GM28242",0,0,0,0
"GM29378",0,0,0,0
"H2AL1K",0,0,0,0
"GM28757",0,0,0,0
"GM9443",0,0,0,0
"GM29665",0,0,0,0
"GM29628",0,0,0,0
"GM28397",0,0,0,0
"GM28901",0,0,0,0
"GM29170",27.4,28.69,29.42,22.97
"GM21868",0,0,0,0
"D830032E09RIK",0,0,0,0
"OLFR1060-PS1",0,0,0,0
"GM5833",0,0.28,0,0
"GM28145",0,0,0,0
"GM28948",0,0,0,0
"GM28115",0,0,0,0
"GM28848",0,0,0,0
"GM21771",0,0,0,0
"GM29264",0.51,0.56,0.25,0.86
"GM29572",0,0,0,0
"GM29582",0,0,0,0
"TMEM167-PS1",0,0,0,0
"GM28895",0,0,0,0
"GM29479",0,0,0,0
"GM28409",0,0,0,0
"GM28918",0,0,0,0
"GM21804",0,0,0,0
"GM29614",0,0,0,0
"GM29543",0,0,0,0
"NANOG-PS2",0,0,0,0
"GM28507",0,0,0,0
"GM29632",0,0,0,0
"GM28921",0,0,0,0
"GM29156",0.77,1.41,1.99,0.86
"GM7114",0,0,0.25,0
"GM28237",0,0,0,0
"GM7133",0,0,0,0
"GM20920",0,0,0,0
"GM4131",0,0,0,0
"1700072B07RIK",0,0,0,0
"GM29559",0,0,0,0
"GM28303",0,0,0,0
"GM28455",3.84,1.12,2.74,2.58
"GM28331",0,0,0,0
"GM28672",0,0,0,0
"GM29033",0,0,0,0
"GM29369",0,0,0,0
"GM28639",0,0,0,0
"GM28624",0,0,0,0
"GM28460",0,0,0,0
"GM29080",0,0,0,0
"GM29466",0,0,0,0
"GM28286",0,0,0,0
"GM28927",0,0,0,0
"GM28926",0,0,0,0
"GM13283",29.95,28.97,23.08,29
"NANOG-PS1",0,0,0,0
"GM21906",0,0,0,0
"GM28617",0,0,0,0
"GM21810",0,0,0,0
"HAND2OS1",0,0,0,0
"1700111N16RIK",0,0,0,0
"OVOL3",0,0,0,0
"RPL23A-PS11",0,0,0,0
"GM12960",1.06,1.75,0.69,0.38
"GM17916",0,0,0,0
"GM29332",0,0,0,0
"GM29627",0,0,0,0
"4930440C22RIK",0,0,0,0
"GM20801",0,0,0,0
"GM20885",0,0,0,0
"GM29058",0,0,0,0
"GM19280",0,0,0,0
"GM29608",0,0,0,0
"GM28418",0,0,0,0
"GM20058",0,0,0,0
"GM29309",0,0,0,0
"GM28359",0,0,0,0
"GM28881",0,0,0,0
"GM19261",0,0,0,0
"GM18117",0,0,0,0
"GM28475",0,0,0,0
"GM28225",0,0,0,0
"GM29504",0,0,0,0
"GM816",0,0,0,0
"GM20870",0,0,0,0
"GM28485",0,0,0,0
"GM28340",0,0,0,0
"GM20913",0,0,0,0
"GM20799",0,0,0,0
"GM28871",0,0,0,0
"GM28097",0,0,0,0
"GM29127",0,0,0,0
"GM28606",0,0,0,0
"GM29483",0,0,0,0
"GM28611",0,0,0,0
"GM29585",0,0.56,0.61,0.57
"IFNA11",0,0,0,0
"2310039L15RIK",0,0,0,0
"GM19503",0,0,0,0
"GM29019",0,0,0,0
"GM17751",0,0,0,0
"GM7690",0,0,0,0
"GM8173",0,0,0,0
"GM28902",0,0,0,0
"1700029E06RIK",0,0,0,0
"1700025F24RIK",0,0,0,0
"GM20803",0,0,0,0
"GM21180",0,0,0,0
"GM7516",0,0,0,0
"GM29611",0,0,0,0
"GM3096",0,0,0,0
"GM28682",0,0,0,0
"GM28091",0,0,0,0
"TMEM167-PS2",0,0,0,0
"GM28958",0,0,0,0
"GM29602",0,0,0,0
"GM28646",0,0,0,0
"GM29399",0,0,0,0
"GM29474",0,0,0,0
"2410021H03RIK",0,0,0,0
"1700081H04RIK",0,0,0,0
"GM28674",0,0,0,0
"GM21489",0,0,0,0
"GM28975",0,0,0,0
"GM29429",0,0,0,0
"GM28709",0,0,0,0
"GM28692",0,0,0,0
"4933436I20RIK",0,0,0,0
"GM21785",0,0,0,0
"GM21428",0,0,0,0
"GM29443",0,0,0,0
"GM28733",0,0,0,0
"1700108J01RIK",0,0,0,0
"VMN1R90",0,0,0,0
"GM28797",0,0,0,0
"GM29497",0,0,0,0
"4930533P14RIK",0,0,0,0
"GM4785",0,0,0,0
"GM21919",0,0,0,0
"GM28645",0,0,0,0
"1700119H24RIK",0,0,0,0
"2810414N06RIK",8.45,10.12,7.48,8.61
"GM19087",0,0,0,0
"GM29502",0,0,0,0
"GM29349",0,0,0,0
"GM28742",0,0,0,0
"1700120C14RIK",3.84,4.22,5.73,3.16
"A230077H06RIK",0,0,0,0
"GM19498",0,0,0,0
"1700129L04RIK",0,0,0,0
"GM29256",0,0,0,0
"GM29243",0,0,0,0
"GM29612",0,0,0,0
"GM29379",0,0,0,0
"GM21996",0,0,0,0
"GM28687",0,0,0,0
"GM29031",0,0,0,0
"GM21247",0,0,0,0
"GM5058",0,0,0,0
"GM28963",0,0,0,0
"GM5511",0.26,0,0,0
"GM28076",0,0,0,0
"GM7145",0,0,0,0
"GM8446",0,0,0,0
"GM28277",0,0.56,0,0
"GM28374",0,1.55,0.42,0.6
"GM20379",0,0,0,0
"GM29428",0,0,0,0
"GM28101",0,0,0,0
"1700016G22RIK",0,0,0,0.29
"H2AL1A",0,0,0,0
"A830008E24RIK",0,0,0,0
"GM29648",0,0,0,0
"GM28192",7.43,6.75,5.73,5.17
"GM28450",0,0,0,0
"9430060I03RIK",1.08,0.89,1.04,0.61
"GM28171",0,0,0,0
"GM29157",0,0,0.25,0
"GM3551",0,0,0,0
"GM20819",0,0,0,0
"SCGB1B6-PS",0,0,0,0
"GM29073",0,0,0,0
"GM28413",0,0,0,0
"GM28230",3.65,2.25,4.88,1.71
"GM21163",0,0,0,0
"GM20793",0,0,0,0
"GM28576",0,0,0,0
"GM28193",0,0,0,0
"GM29027",0,0,0,0
"GM28659",0,0,0,0
"GM28428",0,0,0,0
"GM28807",0,0,0,0
"GM28810",0,0,0,0
"GM7634",0,0,0,0
"GM28238",0,0,0,0
"GM4207",0,0,0,0
"GM21462",0,0,0,0
"GM8525",0,0,0,0
"GM28862",0,0,0,0
"F730311O21RIK",0.77,0,0.5,0
"GM28636",0,0,0,0
"KAT6B-PS2",0,0,0,0
"GM29471",0,0,0,0
"GM19029",0,0,0,0
"GM29604",0,0,0,0
"6030442E23RIK",0,0,0,0
"MRGPRC1-PS",0,0,0,0
"1700007F19RIK",0,0,0.5,0
"1700040F15RIK",0,0,0,0
"1700083H02RIK",0,0,0,0
"GM21111",0,0,0,0
"GM28744",0,0,0,0
"GM28322",0,0,0,0
"GM28404",0.26,1.12,1.5,0.29
"GM29574",0,0,0,0
"GM28806",0,0,0,0
"GM28607",0,0,0,0
"GM28860",0,0,0,0
"GM21184",0,0,0,0
"GM29251",0,0,0,0
"GM28778",1.99,2.06,1.24,0
"1810044D09RIK",13.06,14.34,12.47,10.62
"1700064J06RIK",0,0,0,0
"GM28103",0,0,0,0
"GM28186",0,0,0,0
"GM20268",0,0,0,0
"GM28610",0,0,0,0
"GM18357",0,0,0,0
"TAAR7E",0,0,0,0
"GM4322",0,0,0,0
"2010320M18RIK",121.13,112.78,114.69,116.87
"GM21672",0,0,0,0
"GM28278",0,0,0,0
"GM29182",0,0,0,0
"GM28110",0,0,0,0
"GM8419",0,0,0,0
"GM29184",0,0,0,0
"GM20902",0,0,0,0
"GM21765",0,0,0,0
"GM6137",0,0,0,0
"GM19587",0.26,0,0,0
"GM8976",0,0,0,0
"GM28358",0,0,0,0
"GM28434",0,0,0,0
"GM28227",0,0,0,0
"GM19744",0,0,0,0
"GM28523",0,0,0,0
"GM21173",0,0,0,0
"GM28295",0,0,0,0
"GM29197",0,0,0,0
"GM29461",0,0,0,0
"GM28446",0,0,0,0
"IFNA7",0,0,0,0
"2010308F09RIK",0,0,0,0
"GM28074",0,0,0,0
"GM28550",0,0,0,0
"1700120G07RIK",0,0,0,0
"GM21717",0,0,0,0
"GM28786",0,0,0,0
"GM10075",0,0.07,0.25,0
"GM9271",0,0,0,0
"GM29569",0,0,0,0
"GM28160",0,0,0,0
"GM28533",0,0,0,0
"GM21497",0,0,0,0
"1700003P14RIK",0,0,0,0
"GM29431",0,0,0,0
"GM20776",0,0,0,0
"GM29523",0,0,0,0
"TOPBP1-PS2",0,0,0,0
"4932411K12RIK",0,0,0,0
"RPL23A-PS8",0,0,0,0
"GM5147",0,0.28,0,0
"GM21774",0,0,0,0
"2010106C02RIK",0,0,0,0
"GM28296",0,0,0,0
"GM29476",0,0,0,0
"GM28814",0,0,0,0
"GM28953",0,0,0,0
"SCGB1B25-PS",0,0,0,0
"GM17764",0,0,0,0
"GM29077",0,0,0,0
"GM28716",0,0,0,0
"1700084E18RIK",5.89,3.37,7.23,3.73
"GM20798",0,0,0,0
"GM29084",0.26,0,0.5,0
"GM5116",0,0,0,0
"GM28847",0,0,0,0
"GM29435",0,0,0,0
"SCGB2B5-PS",0,0,0,0
"RPS23-PS1",177.07,134.04,149.08,178.89
"GM21257",0,0,0,0
"GM29613",0,0,0,0
"GM3332",0,0,0,0
"1700029B22RIK",0,0,0,0
"GM4035",0,0,0,0
"GM29344",0,0,0,0
"GM8403",0,0,0,0
"GM28777",0,0,0,0
"GM29155",0.26,0,0,0
"GM28684",0,0,0,0
"GM3508",0,0,0,0
"GM29055",0,0,0,0
"GM28893",0,0,0,0
"GM28466",0,0,0,0
"GM28618",0,0,0,0
"GM28350",0,0,0,0
"GM28366",0,0,0,0
"GM7329",0,0,0,0.67
"GM29107",0.51,0.56,1.75,0.57
"GM18254",0,0,0,0
"4930598F16RIK",0,0,0,0
"GM28908",0,0,0,0
"GM29292",0,0,0.75,0.57
"GM28579",0,0,0,0
"GM29481",0,0,0,0
"GM28231",0,0,0,0
"2310047D07RIK",0.51,0,0.5,0.29
"GM28421",0,0,0,0
"GM29333",0,0,0,0
"GM28940",0,0,0,0
"GM28316",0,0,0,0
"GM21122",0,0,0,0
"GM29508",0,0,0,0
"GM28518",0,0,0,0
"GM28199",0,0,0,0
"GM29161",0,0,0,0
"GM29667",0,0,0,0
"GM29208",0,0,0,0
"GM28163",0,0,0,0
"GM28596",0,0,0,0
"GM19589",0,0,0,0.86
"1700027H10RIK",0,0,0,0
"GM21301",0,0,0,0
"GM15459",147.36,152.9,148,165.64
"GM20889",0,0,0,0
"GM28251",0,0,0,0
"GM28150",0,0,0,0
"GM29108",0,0,0,0
"GM28396",0,0,0,0
"GM29521",0,0,0,0
"GM28594",0,0,0,0
"GM28612",0,0,0,0
"GM29086",0,0,0,0
"GM29083",0,0,0,0
"A730098A19RIK",0,0,0,0
"GM28874",0.26,0.28,0.25,0
"GM28669",0,0,0,0
"GM29112",0,0,0,0
"GM28321",0.26,0.28,0,0
"GM29302",0,0,0,0
"GM21287",0,0,0,0
"GM2693",0,0,0,0
"GM28945",0,0,0,0
"GM28894",0,0,0,0
"GM29275",0,0,0,0
"GM28704",0,0,0,0
"ITPA-PS2",0,0,0,0
"SNHG14",26.38,28.97,27.68,21.54
"GM29069",0,0,0,0
"GM28441",0,0,0,0
"GM17847",0,0,0,0
"GM29260",0,0,0,0
"GM28988",0,0,0.25,0
"GM21285",0,0,0,0
"GM28907",0,0,0,0
"GM28215",0,0,0,0
"1700063D05RIK",0,0,0,0
"GM29094",0,0,0,0
"GM5920",0,0,1.25,1.44
"GM21115",0,0,0,0
"GM17790",0,0,0,0
"GM8307",0,0,0,0
"1810007C17RIK",0,0,0,0
"GM28770",0,0,0,0
"GM28845",0,0,0,0
"GM28676",0,0,0,0
"GM29281",0,0,0,0
"GM28663",0,0,0,0
"4930434B07RIK",0,0,0,0
"GM29056",0,0,0,0
"GM28232",0,0,0,0
"GM28057",0,0,0,0
"GM21627",0,0,0,0
"1700041M19RIK",0,0,0,0
"GM28400",0,0,0,0
"GM28725",0,0,0,0
"2010009K17RIK",0,0,0,0
"GM29382",0,0,0,0
"GM10925",11567.12,11295.17,12183.17,10647.3
"GM12669",2.05,0.84,1,0.86
"GM21302",0,0,0,0
"GM9320",0,0.32,1,0
"GM28830",0,0,0,0
"GM18981",0,0,0,0
"GM28095",0,0,0,0
"GM20846",0,0,0,0
"GM21720",0,0,0,0
"GM29213",0,0,0,0
"1700065J18RIK",0,0,0,0
"GM28243",0,0,0,0
"GM28598",0,0,0,0
"GM28987",0,0,0,0
"2810454H06RIK",6.66,12.37,8.23,7.47
"GM28534",0,0,0,0
"GM29196",0,0,0,0
"GM28743",0,0,0,0
"GM6610",0,0,0,0
"GM21824",0,0,0,0
"GM20849",0,0,0,0
"GM28773",0,0,0,0
"GM28281",0,0,0,0
"GM29446",0,0,0,0
"GM7195",0,0,0,0
"GM29297",0,0,0,0
"GM29567",0,0,0,0
"GM28204",0,0,0,0
"1700085C21RIK",0,0,0,0
"2810049E08RIK",0,0,0,0
"GM20897",0,0,0,0
"GM28083",0,0,0,0
"GM8304",0,0,0,0
"GM28685",0,0,0,0
"GM28217",0,0,0,0
"GM29634",0,0,0,0
"GM29178",0,0,0,0
"OR5D39",0,0,0,0
"GM28850",0,0,0,0
"GM18829",0,0,0,0
"GM20850",0,0,0,0
"SCGB2B31-PS",0,0,0,0
"GM28559",0,0,0,0
"GM28075",0,0,0,0
"GM29238",0,0,0,0
"GM29310",0,0,0,0
"GM28888",0,0,0,0
"GM29128",0,0,0,0
"1700027F09RIK",0,0,0,0
"GM2021",0,0,0,0
"GM8392",0,0,0,0
"GM28679",0,0,0,0
"GM29321",0,0,0,0
"LHB",0.49,0,0,0
"GM18751",0,0,0,0
"GM19224",0,0,0,0
"GM28655",0,0,0,0
"GM18348",0,0,0,0
"GM8520",0,0,0,0
"OR2Y1B",0,0,0,0
"GM28898",0,0,0,0
"GM5329",0,0,0,0
"GM28536",0.26,0,0.5,0
"GM28487",0,0,0,0
"GM28064",0,0,0,0
"GM28866",0,0,0,0
"GM28085",0.77,0,0,0.29
"2210022D18RIK",0,0,0,0
"GM28143",0,0,0,0
"GM29592",0,0,0,0
"GM28865",0,0,0,0
"NSCME3L",2.56,4.22,1.99,1.44
"GM28726",0,0,0,0
"GM28998",0,0,0,0
"GM29372",0,0,0,0
"GM29597",0,0,0,0
"GM28560",0,0,0,0
"GM29229",0,0,0,0
"GM28900",0,0,0,0
"GM29529",0,0,0,0
"GM28473",0,0,0,0
"GM28949",0,0,0,0
"GM28395",0,0,0,0
"SCGB1B13-PS",0,0,0,0
"TAAR7F",0,0,0,0
"GM29339",0,0,0,0
"GM28545",0,0,0,0
"GM28280",0,0,0,0
"GM10138",23.92,31.6,20.03,24.51
"GM18728",0,0,0,0
"GM28558",0,0,0,0
"GM28762",0,0,0,0
"GM29351",0,0,0,0
"IDI1-PS5",0.26,0,0,0
"GM21156",0,0,0,0
"GM28394",0,0,0,0
"GM29133",0,0,0,0
"GM29503",0,0,0,0
"GM28449",0,0,0,0
"GM5700",0,0,0,0
"GM29666",5.89,8.72,7.48,4.02
"GM2098",0,0,0,0
"1700030N03RIK",0,0,0,0
"GM29270",0,0,0,0
"GM28824",0,0,0,0
"GM28553",0,0,0,0
"GM29299",0,0,0,0
"GM28459",0,0,0,0
"GM28875",18.95,16.31,12.47,16.37
"GM29134",0,0,0,0
"GM29334",0,0,0,0
"GM20912",0,0,0,0
"GM29347",0,0,0,0
"GM29100",33.69,29.79,33.87,40.17
"GM29072",0,0,0,0
"GM21837",0,0,0,0
"GM29030",0,0,0,0
"GM28357",0,0,0,0
"GM10640",0,0,0,0
"GM21741",0,0,0,0
"GM1627",0,0,0,0
"GM28136",0,0,0,0
"GM29647",0,0,0,0
"GM7891",0,0,0,0
"GM21856",0,0,0,0
"GM21895",0,0,0,0
"GM21333",0,0,0,0
"GM29525",0,0,0,0
"GM29169",0,0,0,0
"GM28864",0,0,0,0
"GM29145",0,0,0,0
"GM5371",0,0,0,0
"GM3121",0,0,0,0
"GM28944",0,0,0,0
"GM28456",0,0,0,0
"GM8596",0,0,0,0
"GM20871",0,0,0,0
"GM28299",0,0,0,0
"GM29541",0,0,0,0
"GM29442",0,0,0,0
"1700108F19RIK",0,0,0,0
"GM21889",0,0,0,0
"GM29398",0,0,0,0
"1700008K24RIK",0,0,0,0
"A630072M18RIK",9.85,16.09,15.07,5.85
"GM28289",0,0,0,0
"GM18444",0,0,0,0
"GM2325",0,0,0,0
"GM21658",0,0,0,0
"GM28910",0,0,0,0
"GM28943",0,0,0,0
"GM28377",0,0,0,0
"GM29222",0,0,0,0
"GM20921",0,0,0,0
"GM21152",0,0,0,0
"GM5692",0,0,0,0
"GM29262",0,0,0,0
"LY6G6G",0,0,0,0
"GM28794",0,0,0,0
"GM28723",0,0,0,0
"GM29439",0,0,0,0
"GM28429",0,0,0,0
"MS4A12",0,0,0,0
"GM29377",0,0,0,0
"GM18776",0,0,0,0
"GM28451",0,0,0,1.15
"GM28588",0,0,0,0
"GM28424",0.77,0.84,0.5,0.86
"GM28272",0,0,0,0
"SCGB2B29-PS",0,0,0,0
"GM29498",0,0,0,0
"GM29353",0,0,0,0
"GM28167",0,0,0,0
"GM29075",0,0,0,0
"GM28420",0,0,0,0
"GM29224",0,0,0,0
"GM28803",0,0,0,0
"GM8856",0,0,0,0
"GM28774",0,0,0,0
"1700100L14RIK",0,0,0,0
"GM28471",0,0,0,0
"GM20815",0,0,0,0
"GM18406",0,0,0,0
"GM28443",0,0,0,0
"GM28329",0,0,0,0
"GM29057",0,0,0,0
"GM21829",0,0,0,0
"GM4017",0,0,0,0
"GM29565",0,0,0,0
"PLATR1",0,0,0,0
"GM28821",0,0,0,0
"MRGPRB7-PS",0,0,0,0
"GM18798",0,0,0,0
"SCGB1B5-PS",0,0,0,0
"GM8498",0,0,0,0
"GM29007",0,0,0,0
"GM28759",0,0,0,0
"GM28194",0,0,0,0
"GM28695",0,0,0,0
"GM29577",0,0,0,0
"GM29470",0,0,0,0
"VMN1R200",0,0,0,0
"GM29022",0,0,0,0
"GM29517",0,0,0,0
"GM4545",0,0,0,0
"GM29164",0,0,0,0
"OR5D38",0,0,0,0
"GM28991",0,0,0,0
"GM28633",0,0,0,0
"GM29193",0,0,0,0
"GM28069",0,0,0,0
"GM29631",0,0,0,0
"GM28228",0,0,0,0
"GM8531",0,0,0,0
"GM28651",0,0,0,0
"GM2707",0,0,0,0
"1810018F18RIK",0,0,0,0
"2610016A17RIK",0,0,0,0
"GM28619",0,0,0,0
"GM29384",0,0,0,0
"GM21796",0,0,0,0
"EEF1A1-PS2",0,0,0,0
"GM29533",0,0,0,0
"GM29329",0,0,0,0
"GM21524",0,0,0,0
"GM6679",0,0,0,0
"GM20808",0,0,0,0
"GM29191",0,0,0,0
"GM28326",0,0,0,0
"GM18350",0,0,0,0
"GM28609",0,0,0,0
"GM21843",0,0,0,0
"GM29247",0,0,0,0
"GM21755",0,0,0,0
"GM28819",0,0,0,0
"GM28587",0,0,0,0
"GM29038",0,0,0,0
"GM28697",0,0,0,0
"GM28890",0,0,0,0
"GM28437",11483.28,7536.38,8345.38,9625.96
"GM29185",0,0,0,0
"1700025B11RIK",0,0,0,0
"GM28628",0,0,0,0
"GM28664",0,0,0,0
"GM28416",0,0,0,0
"GM28341",0,0,0,0
"GM29034",0,0,0,0
"GM29060",0,0,0,0
"GM29452",0,0,0,0
"GM17971",0.51,1.12,3.24,2.01
"GM28654",0,0,0,0
"GM28371",0,0,0,0
"GM29625",0,0,0,0
"GM10538",0,0,0,0
"GM28585",0,0,0,0
"GM21869",0,0,0,0
"GM5254",0,0,0,0
"GM19637",0,0,0,0
"GM29370",0,0,0,0
"GM8000",0,0,0,0
"GM29050",4.81,3.94,0.75,2.58
"GM28482",0,0,0,0
"GM17981",0,0.28,0,0
"GM8739",0,0,0,0
"RPL23A-PS7",0,0,0,0
"GM29210",0,0,0,0
"GM29639",0,0,0,0
"GM28117",0,0,0,0
"GM21139",0,0,0,0
"GM28142",0,0,0,0
"GM21151",0,0,0,0
"GM29054",1.28,0.56,0.75,0
"GM28412",0,0,0,0
"GM20814",0,0,0,0
"GM20818",0,0,0,0
"GM28200",0,0,0,0
"GM20892",0,0,0,0
"GM29405",0,0,0,0
"GM17929",0,0,0,0
"GM28305",0,0,0,0
"4933404I11RIK",0,0,0,0
"GM17777",0,0,0,0
"SLY",0,0,0,0
"GM29114",0,0.28,0,0
"GM20905",0,0,0,0
"GM20894",0,0,0,0
"GM28184",0,0,0,0
"GM29338",0,0,0,0
"GM21799",0,0,0,0
"GM26728",0,0,0,0
"GM13278",0,0,0,0
"GM29218",0,0,0,0
"GM28496",0.84,1.56,1.28,1.73
"MACROH2A3",0,0,0,0
"GM28892",0,0,0,0
"GM29343",0,0,0,0
"GM7593",0,0,0,0
"GM28535",0.44,0.28,0.75,0.29
"GM29519",0,0,0,0
"HOXD4",22.74,26.49,20.89,25.9
"GM29586",0,0,0,0
"GM28909",0,0,0,0
"GM29455",0,0,0,0
"GM2914",0,0,0,0
"VMN2R-PS149",0,0,0,0
"GM29209",0,0,0,0
"GM28614",0,0,0,0
"GM28861",0,0,0,0
"SCGB1B16-PS",0,0,0,0
"GM29235",0,0,0,0
"EIF4A-PS4",68.16,78.24,62.74,58.85
"1700029M03RIK",0,0,0,0
"GM28274",0,0,0,0
"GM28809",14.6,14.91,12.47,13.78
"GM29122",0,0,0,0
"GM21849",0,0,0,0
"GM29149",0,0,0,0
"GM9239",0,0,0,0
"GM6866",0,0,0,0
"GM29032",0,0,0,0
"GM29021",0,0,0,0
"GM9687",0,0,0,0
"GM20802",0,0,0,0
"GM28125",0,0,0,0
"GM28749",0,0,0,0
"GM28615",0,0,0,0
"GM29271",0,0,0,0
"GM29308",0,0,0,0
"GM5266",0,0,0,0
"GM28310",0,0,0,0
"GM19891",0,0,0,0
"GM8524",0,0,0,0
"GM28720",0,0,0,0
"GM28818",0.51,0.56,0.25,0.29
"GM29354",0,0,0,0
"GM28788",0,0,0,0
"GM28403",0,0,0,0
"GM28569",0,0,0,0
"GM29451",0,0,0,0
"GM29416",0,0,0,0
"GM20302",0,0,0,0
"GM6717",0,0,0,0
"GM21881",0,0,0,0
"GM28315",0,0,0,0
"4930568A12RIK",0,0,0,0
"GM28209",0,0,0,0
"1700008J07RIK",25.95,27.08,27.23,34.58
"GM20954",0,0,0,0
"GM29506",0,0,0,0
"GM21330",0,0,0,0
"GM29046",0,0,0,0
"GM21862",0,0,0,0
"GM28283",0,0,0,0
"SCGB1B15",0,0,0,0
"GM29242",0,0,0,0
"1700007E05RIK",0.51,0.56,0.5,0.29
"GM18033",0,0,0,0
"GM6750",0,0,0,0
"GM29464",0,0,0,0
"GM28123",0,0,0,0
"GM28304",0,0,0,0
"GM28266",0,0,0,0
"GM29111",0,0,0,0
"GM28319",0,0,0,0
"GM28919",0,0,0,0
"GM29368",0,0,0,0
"GM28965",0,0,0,0
"GM29026",0,0,0,0
"GM29042",0,0,0,0
"SCGB1B9-PS",0,0,0,0
"GM29216",25.22,23.04,0,0
"GM28105",0,0,0,0
"GM3496",0,0,0,0
"IFNA6",0,0,0,0
"GM29088",0,0,0,0
"GM20932",0,0,0,0
"GM21841",0,0,0,0
"GM28133",0,0,0,0
"2310015K22RIK",0,0,0,0
"GM29477",0,0,0,0
"GM21242",0,0,0,0
"GM28780",0,0,0,0
"1700109I08RIK",0,0,0,0
"GM8326",0,0,0,0
"GM29121",0,0,0,0
"GM28347",0,0,0,0
"GM29099",0,0,0,0
"GM29234",0,0,0,0
"GM21912",0,0,0,0
"2010310C07RIK",0.77,1.41,0,0.57
"SCGB2B9-PS",0,0,0,0
"GM28334",0,0,0,0
"GM36782",0,0,0,0
"GM28831",0,0,0,0
"1700012E03RIK",0,0,0,0
"GM28657",0,0,0,0
"GM20847",0,0,0,0
"GM29381",0,0,0,0
"GM18342",0,0,0,0
"GM8600",0,0,0,0
"GM8449",0,0,0,0
"GM28152",0,0,0,0
"GM29314",0,0,0,0
"GM28811",0,0,0,0
"GM28600",0,0,0,0
"GM21317",0,0,0,0
"GM28166",0,0,0,0
"GM28342",0,0,0,0
"GM3454",0,0,0,0
"GM8480",0,0,0,0
"GM29194",0,0,0,0
"GM29496",0,0,0,0
"BTBD35F15",0,0,0,0
"GM28180",0,0,0,0
"SCGB2B32-PS",0,0,0,0
"GM18447",0,0,0,0
"GM28308",15.27,22.09,14.78,14.18
"GM28175",0,0,0,0
"GM29130",0,0,0,0
"GM29214",0,0,0,0
"GM28519",0,0,0,0
"B020011L13RIK",0,0,0,0
"PLET1OS",0.26,0.28,0.25,0
"GM29171",0,0,0,0
"GM5252",0,0,0,0
"GM7356",0,0,0,0
"GM28989",0,0.28,0.5,0
"GM29397",0,0,0,0
"GM21281",0,0,0,0
"GM28250",0,0,0,0
"GM21135",0,0,0,0
"GM29219",0,0,0,0
"GM29663",0,0,0,0
"KRTAP28-13",0,0,0,0
"GM12663",18.12,18.52,16.42,22.35
"GM28284",0,0,0,0
"GM29109",0,0,0,0
"GM28957",0,0,0,0
"GM28529",18.81,19.82,18.86,22.78
"GM28817",0,0,0,0
"GM21877",0,0,0,0
"GM29187",0,0,0,0
"SCGB2B4-PS",0,0,0,0
"GM28835",0,0,0,0
"RPL23A-PS10",0,0,0,0
"RPL30-PS6",0,0,0,0
"GM28226",0,0,0,0
"GM10193",0,0,0,0
"GM28148",0,0,0,0
"GM28240",0,0,0,0
"GM4753",0,0,0,0
"1700028M03RIK",0,0,0,0
"GM28229",9.48,12.09,9.72,9.76
"GM28480",0,0,0,0
"DNAH7C",0.26,0.29,0,0
"GM28139",0,0,0,0
"GM29180",0,0,0,0
"GM29607",0,0,0,0
"GM29076",0,0,0,0
"GM28078",0,0,0,0
"GM29469",0,0,0,0
"GM29183",0,0,0,0
"GM28195",0,0,0,0
"GM29505",0,0,0,0
"GM28219",0,0,0,0
"GM7135",0,0,0,0
"GM28162",0,0,0,0
"GM28962",0,0,0,0
"GM28573",0,0,0,0
"GM28665",0,0,0,0
"GM29203",0,0,0,0
"GM28973",0,0,0,0
"H3C10",1.48,1.03,0,1.34
"GM28876",0,0,0,0
"GM2495",0,0,0,0.29
